node_name,op_type,device,time_us,time_ms
4K2HVJAkyc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
WXLAZ5SFMl,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
5pjElHxZfN/_43__cf__43,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Hy6CnEjz51,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
9NldrKJouD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
qo1z3NGPRs,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
QMJLKetNvi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
HxFbTZaQ7B,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
sZKo1J9Uw7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Ve4iZlT1S2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
EdzN9c7fMq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
FUsvHobWSc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
xf3UKyStMV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
AMIUWDERa3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
azpSDv19JU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
w0G2UdDyM3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
6Zk1W98gfP,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
MbB4fUREAT,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
yIDYhmstf7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
TZ5IAv1Lir,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
KTW7x2aEr3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
m9tvClyH6D,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
WMk69vImrf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
YMwSy6ZhJq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
T6GMZ9UwrN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
XRoxy1pDj0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
tlWJBoXkuz,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
fJotwDCWhi,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Trfds5VQ6z,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
65GWQCl3jD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
OsHNW5VXwY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
1HU4fabtcE/_8__cf__8,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
FZprsoT2LC,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
2EuklfJNcW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
IAoH8Fe5G4,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
eFlVA2Dv9j,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
9laxjhyQGJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
ufnscd4zyR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
y7bxcp4qtG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
2rHDUsa9g4,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
HQgoJfz2rR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
LQ5eM67aBY,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
ab2ryQX5fB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
AyNEjzDPim,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
hUNSg3GzeV,Relu,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
15ZI73NMsm,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
j0vW6RhFQ4,Const,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
0LjO9xhBkK,Fill,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Z6jshSCIHw,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
zvQRxK3bDk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
0ncudH4KFX,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Lf1hj5DtE0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
i0Ejp1JWSI,Fill,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
9Cbve3GKPW,Sub,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
z2UXSc0Qny,Sigmoid,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
w8OQbif3NR,Prod,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
4tjWmvX2Pd,Log,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
O5QCI9VDA8,Sum,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
aNb4oMejSD,Sub,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
NqGtAeYX7d,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
rh49A8b3zT,Sub,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
487BQbtagn,Prod,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
kjcTxRylLa,Relu,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
1Ge8XCYqWK,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
9AmHYMilsW,Sub,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
HjtuO9izJP,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Pdv7QsEzRX,Select,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
8BYK7lxQA5,Add,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
9bkHQPlr0Z,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
yB0YoSjKhv,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
HDeRGVdiXm,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
c0hs8i3AVv,Add,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Sf9xBKoQOT,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
1twO6XBJkm,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
IX3WvsBmpi,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
TXUFAiDufc,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
vAgLSOkRtY,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
eYiqA6Sy4r,Sum,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
NBgmvyZbAk,Sub,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
o6QMc8GS0p,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
gSoAEaUZ52,Relu,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
BOlEnS715M,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
SpcQZRGqMe,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
a2FXYOz4fl,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
eU2g8NKl6A,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
S09jGmKR8Q,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
bDLq3ytTnm,Shape,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
yndNR6LD8e,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
AV09J8gvhn,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
i2xT9z31Rp,SplitV,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
TihLgsO6SP,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
fAlCbiKMh2,Prod,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
Kp4fzeqdEC,Mean,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
07j2tyAYwd,Pack,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
5qBKAcUDHb,Prod,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
e9UzymRchj,Prod,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
ZrHDdPEQb7,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
gXEn0yblpY,Split,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
ZmBViw8dq7,Softplus,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
a2xcOnBld4,Prod,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
SBsoC3h4Mm,Abs,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
SYCZH1kBJG,Maximum,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
hzUMSTJBog,GreaterEqual,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
2hKewU1Tlf,Select,/job:localhost/replica:0/task:0/device:GPU:0,10.0,0.01
_arg_VPO9aAb2fJ_0_502,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,10.0,0.01
_arg_W0uyOTrkIa_0_518,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,10.0,0.01
_arg_yLZRWzvrEM_0_944,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,10.0,0.01
_arg_3VKdnIBD1A_0_56,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,10.0,0.01
_arg_stNjHToSbp_0_861,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,10.0,0.01
4HFsGc3oj6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
QaYevPHp01,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
QON42f96wL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
TEWyq4S21w,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Ff0NL1c7em,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
4Razxs20Gr,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
etVdg9JsFa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
JdSQ9yjWxB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
iWmboEqH50,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
HTp3KQbEsa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
J3XV4yajLc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
KA5gs8G7Oo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
jI5iz3QYxc,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
D3RX7BoTH0,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Oa70V4zPbt,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vNXdswUMLn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Lrbkzvhy95,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
VWf3cP6UKR,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
4WYg0btNEO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
FskEVGxzAS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
gJ7hiUb3fx,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Ei4HFuwLaX,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
xHwh50VaW3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Pm2b3QeOiu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
k5iadFVrSM,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
0rQIU4JWKv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Bx1NTt70Pm/_86__cf__86,Add,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
A90OdfvQTS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
XLhtFJykVT,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
bw1LjA2Upq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
DQLOrMJnqw,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
8oa9bnf3jJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
myp1IFExjk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
znlAjTfyVZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
wKEP4Uqhsk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
EL3Srij0cP,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
XT23rOig7K,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
rYMhWjQ4x5,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
3HJlD6Mrbo,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
JRSWDvh5fm,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
hBpLPorj7R,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
nz5kc0mlfO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
x4vamo19VK,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
sz6dSNLH9E,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
9Wwe1dJgSK,Const,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Qq1I68Jyf9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
SLagA1fQe0,Const,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
dsO7SmCHUa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
w4LXO3BUla,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
YJfnyugKSU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
dQAfyPFkwZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
QNAPXxncZk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
RrqZwWJnLk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
4NFSqnpHke,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
3loEYnMfDP/_30__cf__30,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
0Hc7OmQuTn/_1__cf__1,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
rYds3kV6HE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
zubWHRNv4C,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
JSXQvKPOa3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
SdPybVZo83,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
hu4qLJIRdQ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
cd2B4LsawU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Cp38V2gwDu,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
FvQjDNAiCV,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
PcCw7pATID,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
jzi0y4brH2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
p7dQ2q8T4a,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
DRlmt2nAF3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
VBOKJvu5xD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
un1BMyxr0d,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
bXqrQOBDNh,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
CeS6zablHO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
tWp8wnM3Pl,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
l3vwo0E1Bk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
9uRLETqnk7,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
jO3XeiGnzN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
uiU7djBykS,Cast,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
1DujCbnZwL,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AbxLP3ijYg,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
FVXjPQxLCn,Slice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Q7lCVA3mg0,ZerosLike,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
MaGTyeSs4E,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
fnXFKR4sI2,Switch,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
NTdpjnm2AE,Const,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
kyXv3oPabm,Const,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
6d2pP4ORCz,Add,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
aIkneiCD2o,AddN,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
gsB7PdI5UG,Less,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
9FweLBqE8p,Rsqrt,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
buDOMpARIx,RandomUniform,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
z1qJLFPsrk,Mean,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
6J7kZ0gohA,Select,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
pTZVX3evcF,Mean,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
oGDAu5j3XP,Less,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
DF85uH0qP4,Less,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
k1mduDRSew,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
c75PgNWVMd,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
DPvjFx7Lbw,Maximum,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vOnaCqR1Gl,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
GLsrKmMSNv,Select,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Bty0oDPecf,Less,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
BotAWhCmVj,Neg,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Dr8q0Tnox7,Sum,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
1vdyAfZC6R,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
7xceTRFaiz,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
cUBJemijPX,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
HnXTa3SlUI,Add,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
AKkNwEaoqg,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
XSUv5hxA9N,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
er8JkTN06K,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ounS9FWkjx,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Ly80m397RA,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
v1wkmyNURe,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vIdlqpOXzM,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
yJZsTPDvkC,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
zJHZLvNIXK,Pack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
6OP18ikQG3,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
N21cxCDTn0,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
9O6R0KgofG,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
SoA58MkUOp,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
HxCVRdOBkq,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
eOTpFiHS3g,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ghquo5fwAt,Mul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
NmKh1A293j,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
f8Tv4oRNpW,Pack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
IupeRLqQxg,Pow,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
bxFyWGc47I,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
9OvL2uAFpC,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ClMfOkTWS2,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Z0GfQwqbRD,SquaredDifference,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
tNXFs9OrwR,Tanh,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
nZBzKPH1qc,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
oidjFPTerc,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
iEj7OThetq,Split,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ZEKkGLcYBg,Pack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
LTy80h6EXp,Pack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
EKH9ntIwx5,Unpack,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
eQ8ji9cr6W,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
WrvJQEoNiY,Split,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
2NfaOj0HY5,Sub,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
owMBzWn89l,Mean,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
1kwurjXl5D,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
5wVlobDJky,Prod,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
wlD0uKyMd9,Fill,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
vXmALrTM6f,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
ZkTc3Vwtpi,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
Mxtw1vrgRc,Exp,/job:localhost/replica:0/task:0/device:GPU:0,9.0,0.009
_arg_bQtUChED5P_0_595,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,9.0,0.009
_arg_fLo7QhBa8d_0_663,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,9.0,0.009
_arg_eruTdOWUGS_0_654,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,9.0,0.009
_arg_EktKPem6ZB_0_210,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,9.0,0.009
RL2VpDWT4C,Const,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
xy3oumkzRZ,Const,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
TU3bGkyotR,Const,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
XML0WCg5fJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
nESjmYMpoJ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
qPEQifzUv4/_328__cf__328,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
rmv4xNSyLC/_334__cf__334,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
xPohmukczp,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
M5LbhdxRGW,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
7AXwkFa6xp,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
UDongLxaYQ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
cGVygmTxA3,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
b8XV6f2tcD,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
4u3n6RswZb,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
JtEic4Sd8T,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
yXlT8CmeNa,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
eiNnaIlsZB,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
KN3Ivdox60,Const,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
X2UHdFZiBk,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
KSri9tfV6z,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
fkjwsp9q0h,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
PcQKO3IEiS,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
5OTm1tVWDZ/_39__cf__39,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
CBvsqpGVDy/_91__cf__91,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
GlBSi4tDnd/_119__cf__119,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
ONsL3HmT86/_162__cf__162,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
OQZdzLMKr5/_163__cf__163,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
Ph4prq9OZ1/_175__cf__175,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
c2YdeAXV5G/_251__cf__251,Reshape,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
U7Zn9CacI2,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
4RAHBb13KZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
wc4Y90zZmU,Slice,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
FH9rotBPV3,Const,/job:localhost/replica:0/task:0/device:GPU:0,8.0,0.008
